reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
AT66Y6GMTX36Q,B003YH9QJM,Ripley7700,"[6, 6]","I agree with the earlier review that thought this game was too short.  It is.  If you are a fan of the other Dream Chronicles games, it is probably worth the standard edition download price just to continue the series.  If I could go back and do it again, I would still buy the standard game.  The graphics are still very good.  There are still (not-too-challenging) puzzles to solve.  Still dream pieces to find.  Just don't be surprised when the game is over just as soon as it began!  If you are new to HOG games, there are better ones out there with more bang for your buck: try the earlier games in this series, which are much better, or MCF Dire Grove.",3.0,"very, very short",1282953600.0,"08 28, 2010"
A2FAISIHR6KBBM,0882666371,Cliff,"[0, 0]",Great book short and to the point that covers almost everything about beekeeping. Only thing is should be updated if so would have 5 stars.,4.0,HIVE MANAGEMENT,1318723200.0,"10 16, 2011"
A1KWK0M6B019W4,B00BRZIXD8,Solo,"[1, 1]","Very interesting, highly readable.  Not like the history you studied in High School.  Charles River Editors write like a great novel.  Always worthwhile.",5.0,Great readable history of the beginning of the crusades.,1366848000.0,"04 25, 2013"
A28XR93SVDJEUB,B0029TZW8K,whatIthink,"[1, 1]","I was a huge fan of this candy but now that I am getting it delivered on scheduled, so i wont run out,I am finding some batches are great and some have next to no grape flavor at all. one bag had some good pieces and some not so great in the same bag. wish they were more consistent on the quality.",3.0,inconsistent,1358467200.0,"01 18, 2013"
A1SZHOQJVZ4X09,1118228332,M. Thaler,"[0, 1]","Over the years have bought several &#34;Dummies&#34; books and learned several useful tips.  This book doesn't go above the most basic of levels.  This is the first time I've felt I wasted my money.  If I had a chance to see a physical copy and glanced thru it, never would have bought it.",2.0,Not very useful  Few tips that aren't already obvious to any user,1380758400.0,"10 3, 2013"
A2CX1YNBR1C0FK,B005D7HIV4,edov688,"[0, 0]","Pattern is much prettier than in the picture; earlier reviews mentioned 2 holders per box- I only received one. Just an FYI in case you were buying for that purpose!Very sturdy, well made. Cloth covered on the inside, beige. Perfectly holds a standard bottle of wine. Looks just like a real shoe!Ordered another because I was so happy with the quality. Great gift idea!",5.0,Great Piece...Wine fits perfectly!,1367452800.0,"05 2, 2013"
A3QAM6WRB97TT5,B00005OCKI,"M. Dormer ""Senior Mystery Buff""","[0, 0]","This was a gift for my son. He had the original VCR tape and was always played on Christmas eve and Christmas day and then, it finally gave up the ghost! He was thrilled to have his ambiance back again and is very pleased with the quality.",4.0,Virtual fireplace,1203897600.0,"02 25, 2008"
A3ICZ75Y0TONM3,B005OTEEHC,LPM 80,"[4, 9]","I read with much interest the first book by this author.  I anticipated finding his second to my liking as well,  However, the more I read, the more questions I had and the more mistakes I found that people at this pay rate just would not make.  Not finding a weapon planted on an ankle... come on now!  Now for the last question..... Why did Trent ask Renee to wait in the condo room with the chess set for another 10 minutes????  I'll probably skip this author from now on.",2.0,Disappointing end to a lack luster story.......,1320105600.0,"11 1, 2011"
A1MOL2MWGC7BCS,0823099938,sewsunshine,"[2, 2]","one of the best doll books i have. great how to directions for each doll, sew up super fast. cute outfit/clothes patterns included. check out her other books to equally good. A must purchase.",5.0,Fleecie Pets,1300838400.0,"03 23, 2011"
A42LZ2GW3Y6LI,B00136MKEO,S. Ozten,"[1, 4]","BUYER BEWARE ! The photo of the product is deceptive and shows the item as a pack of 3. The price is also comparable to other listings of the same item on Amazon sold as pack of 3. I realized that this listing was only for a SINGLE BOX only when I received it. Too late. This must be the most expensive box of tea I purchased. Clearly this review and rating is not about the uality of the product, but the deceptive listing.",1.0,Deceptive photo...,1380067200.0,"09 25, 2013"
A3CWFO9170MOYI,0788169092,American Gadfly,"[2, 3]","This book should DEFINITELY be back in print. Some examples of its practical advice are:  when outside at night (e.g., at ATMs), stay in well lighted places where there are other people; if you feel threatened, yell ""fire"" not ""help"" (people are more likely to come to your rescue when they think they are in danger too); purses with long straps that are carried over the head, not on a shoulder are harder to snatch; carry pepper spray--harder to get since 9/11 but search the Internet--and check with your local police department about its use. Bittenbinder is a former Chicago police detective.",5.0,"BEST, PRACTICAL, SELF-DEFENSE BOOK I'VE READ",1063411200.0,"09 13, 2003"
A23K66M78Q1S9A,B002TKLCOW,Anna-Marie Dubuisson,"[0, 0]","I got this as a Christmas present for a frog loving relative of mine and she seemed to like it quite a bit, not too sure if she loved it that's why I'm giving it a 4 star.",4.0,Nature lovers,1388188800.0,"12 28, 2013"
A1ORNAFWDVHXFF,B00BD4CLYU,Jamee S.,"[2, 2]","I would recommend this product,very satisfied with what I purchased.The Tea itself works just like advertised.Thanks for making this available and giving it at a reduced cost.",5.0,Great Tea!,1389830400.0,"01 16, 2014"
A1LVH58HOYVD2J,B00BMT9SQA,,"[0, 0]","The video kept stalling,  but the movie was good, I would recommend. It to any  parent of an adult child",3.0,Good movie,1389744000.0,"01 15, 2014"
A3QEAV8HYV4Q15,B002OC5728,Francis J. Hayhurst,"[0, 0]","This is the system I've used for years - it can be totally freestyle, or as tightly categorized as you need - I've burned thru several vinyl covers, and have looked at other systems, but nothing is this well laid out and flexible.  You just have to look at it...  also the phone directory is great too.  If you're looking for a day planner - check this one out - it has worked for me!",5.0,what plan it are you on?,1327795200.0,"01 29, 2012"
A3DOITL5JDB2P1,B0066T8M1I,Brian,"[0, 0]",I haven't gotten into it yet and just doing demo; but the graphics are way cool. Board games aren't high on my interest so may take me a while to justifiably rate.,4.0,Awesome Graphics!!!,1395878400.0,"03 27, 2014"
A2D4BL23I2DIW9,0824709233,Joel Rivera,"[0, 0]","This is so out dated, Not worth the asking price. It does not even apply to todays market. STOP SELLING THIS!!",2.0,Not worth the money!,1372377600.0,"06 28, 2013"
A17Q3DS3CAP3JN,0826217540,"Sarah A. Primeau ""Sarah""","[0, 0]","This book is pretty good.  It's interesting to learn about living with a genetic disease, as well as learning about a new culture.  The story did drag some, which is why I gave only 4 stars.  I would still recommend the book to someone looking to learn more about genetic disease.",4.0,Pretty insightful,1399334400.0,"05 6, 2014"
A3MVEFIY483CX1,0765319233,N. Gilbert,"[0, 0]","I don't usually care about big sweeping war stories, all full of the tactics and strategies.  I was completely sucked into this book.  It's got the big epic world and war story, and a million other little heart wrenching character plots, and it all comes together in one fantastic package.  It's not full of chivalry, but it does have people who dream about it and wish it were real.  It's got magic, from the awe inspiring to the silly, and it is as natural and organic to the brutal lives of mercenaries and soldiers as can be.  I'm glad it's all three in one volume.  They flow too well, and the break to find the next book would be disrupting.",5.0,Awesome read.,1385683200.0,"11 29, 2013"
AG2CBCB9TUYN4,B004QUGW2A,Nedreck,"[0, 0]",I really like this drawer with the slight exception it catches a little bit on the rug of my shelf when I open it. But it gives me some much needed small space in my safe that I need for small items such as extra magazines etc.,4.0,Nice drawer,1390608000.0,"01 25, 2014"
A3NQ1858GRRVW5,0679751661,"Jacob King ""Of all that is written I love onl...","[5, 14]","Wow.  The first thing you need to realise on reading this book is how dated it is.  It was written as a prediction of the future direction of American and western society - especially as regards the attitude to children and childhood but what comes across reading it 30 years later is a snapshot the late seventies.  As such this book can be little more than a curiosity now but what a curious one it is. The problem with making largescale predictions is that it is impossible to know what lies ahead.  Postman could not see, for example, Harry Potter, Japanese Manga, the internet, facebook or texting.  He could not have imagine the rise of China or a world where children's literature (books written for kids) was the most profitable sector of the global book market.Postman is a conservative and a reactionary who privileges a specific type of literacy (the reading of the right kinds of books) over other equally valid literacies.  Childhood under Postman's definition is not something that happened to kids in Africa or Asia or pre-colonial America and Australia it is a Europen phenomena tied to the fortunes of the printing press and therefore in great danger in our digital world.  What nonsense.  Childhood is much more robust than Postman gives it credit.  It also exists in many more places.The most compelling reason to read this book is in it Postman exposes the right wing origins of such contemporary phenomena as the Let Kids Be Kids movement and a conservative political scene which places the interests of Families over the interests of Citizens.  Postman's analysis of the dangers of TV and the early sexualisation of children has gone someway to dampen down my worries over these things.  I am less opposed to censorship now than I was before I read this book.  Childhood is a wonderful thing, and my own childhood was truly wonderful, but when it becomes the toll of idealogues or a prison for moulding a certain type of people then its day is done.",2.0,The kids are alright!,1317168000.0,"09 28, 2011"
A14QI2IAIKXTM,B005LAII58,S. Macinsky Jr.,"[0, 0]",how could you possibly go wrong it's got all of the best old time action heroes in one place. This movie is a big slice of nostalgia for me.,5.0,takes me back to my childhood,1387065600.0,"12 15, 2013"
